R,B,xF,F,q,N,xD,QR
3.97510797826532,2.6460496650586673,0.7286623443193758,76.12229819282305,0.8236304747529549,24.0,0.4655827066132326,1000.0
2.6120156817565636,0.6215428695110585,0.5726706283660707,94.11156762540412,0.9726307530180147,21.0,0.30308218028968936,1000.0
1.159694251031868,2.3707553905079664,0.4821532172066303,73.28145388580688,1.096723403418956,18.0,0.33486982101143153,1000.0
1.9083900138751206,1.8875981262602712,0.8348181763511624,75.27424714353842,0.9899146783031441,22.0,0.64617377079367,1000.0
3.343923872638463,2.991573102876266,0.2216030643374981,74.80038122179721,1.167036107577915,23.0,0.12498332357814236,1000.0
3.2328822262819257,1.1460553195006296,0.9346757135247585,120.33420354740846,1.0864093291892964,18.0,0.5602660968323162,1000.0
4.536692197948942,2.2518865277748716,0.5020332564929069,122.23687697420385,0.8386877289498221,24.0,0.1552726696928987,1000.0
4.723070347236559,1.6857685152664064,0.6824041973021098,77.04103658459212,0.9248002057361597,23.0,0.2976167811157629,1000.0
4.421812478669999,2.355603492348125,0.6951391219760993,103.30140867869696,0.851833086271266,20.0,0.33922519534356305,1000.0
4.397951222993021,0.8120215499375023,0.7086676111138834,88.26611706631935,0.8719593891651238,24.0,0.3714316089020109,1000.0
2.47407008147525,2.3821226737307897,0.6092501402177125,71.10979377369088,1.0590948642901281,23.0,0.3731743521893251,1000.0
3.7780412978695495,2.303908846242395,0.818795273405621,115.78012109030875,0.8352330171027397,25.0,0.6416922997539444,1000.0
4.518179975255327,1.4105091182144855,0.9054459711081986,97.0037595785344,0.8409917135028713,24.0,0.6416072820894507,1000.0
3.517281087109116,2.668529380408853,0.776162287751835,82.1290442840342,0.8653445893626189,24.0,0.6147498149899413,1000.0
1.7557344187243995,1.4754075814258063,0.7415828864990279,83.86076182753739,0.8613273877386743,21.0,0.6134404869400716,1000.0
3.3975969998479103,0.9108399643993226,0.275479599536271,127.87346152047004,0.8567979947264334,21.0,0.11748860142644767,1000.0
3.1428891249493143,2.5678904758973466,0.25226613497287054,93.37870589568132,1.1401160229914733,17.0,0.09269036924149072,1000.0
3.0384113609127334,1.089067000910518,0.7961020860231265,75.16269928598783,0.9120611437455254,18.0,0.5249570853743055,1000.0
3.6487670440006568,2.8966782632005073,0.6599086417223796,94.60876679047718,0.844896555108692,21.0,0.3366918900393629,1000.0
4.489276603346294,0.6704884755776348,0.33919704994853883,84.74231933024039,1.093294836645445,17.0,0.07712148530923509,1000.0
2.266306116067925,0.887136163602217,0.572466636292108,95.47044280919445,1.1914397618244001,23.0,0.3417929867807669,1000.0
2.4928870311606683,1.840615570339537,0.6975781219111035,101.85744341865889,1.160652174979329,18.0,0.5399702580219914,1000.0
4.225671392951135,1.376563775883683,0.3677679795926608,115.02918687871484,0.8983169152933574,19.0,0.11017408394883439,1000.0
1.4176668646794885,1.491454850202284,0.7726040884038821,72.79740190667674,1.0953583860436606,21.0,0.6232336805805804,1000.0
3.0335474876694084,2.1085361392834843,0.4712627683246334,88.35989870598632,1.1964068408197428,16.0,0.14318360302406732,1000.0
4.1607735127589764,1.2559696828991394,0.22028995747753274,80.67428885649048,1.0757141426186259,23.0,0.09780361787506918,1000.0
2.650152186763649,0.5736675765182561,0.378583460426562,72.59301157945231,0.9695073742419921,24.0,0.1561539858193057,1000.0
4.971186005208148,1.3784010170622603,0.8591460047188586,123.13362522177937,1.058540178640091,22.0,0.6626637903492717,1000.0
1.3204609323390004,2.8834398793193428,0.21255228248778865,122.37595447858499,0.8532238795983318,18.0,0.186764613862645,1000.0
1.6230300382892926,1.7153071097071664,0.28074725510753307,89.2733638861967,0.9987890274569108,17.0,0.14650595351772314,1000.0
1.308427873931914,2.9558283237643215,0.7801907511694883,94.8569640465837,1.046622632387566,22.0,0.6242569376120644,1000.0
1.4226671648811953,0.6755714257744345,0.8361971917382354,111.25320300886497,1.1992875306899873,16.0,0.46621087541802136,1000.0
4.724196905383702,1.477929829157362,0.29388585993460653,88.86024425805084,0.9113513243123943,19.0,0.09159280417170301,1000.0
3.1219347343662465,0.6518853141717408,0.28898989643748496,70.94143543479537,1.1771450164628425,22.0,0.12774814247529476,1000.0
4.553869051964566,2.7509945171343473,0.6632725478812459,88.8100377641744,1.0031692822614748,23.0,0.27207398671150873,1000.0
1.6647406731750847,0.9580838883572893,0.8230518102713125,129.99561454940445,1.1381140455716532,24.0,0.6556435026690615,1000.0
4.3567898750435035,0.8652682678889405,0.48854147640104484,71.90508167263192,1.1584124892843097,21.0,0.15799814222524763,1000.0
3.7387253279377974,1.7493449167079078,0.5567764927196094,122.29261083137288,0.9370212908455414,20.0,0.21554240538725564,1000.0
2.471658380620279,1.8422298214402553,0.8471543793342169,129.45319300065808,1.0260732328353634,21.0,0.6546681489776808,1000.0
2.6326827418428174,0.9146111842814076,0.3301763998524977,117.5024402669998,0.9779605071409276,21.0,0.14458645231446332,1000.0
3.440270241406031,1.7455793298368019,0.3752573387500192,125.66569518174472,1.178329232438037,21.0,0.13345483839348288,1000.0
4.951611101710813,2.0556346686972002,0.7397134074488758,88.1278842936466,0.8768993575361859,20.0,0.39721273973889587,1000.0
2.23926547087599,2.693519607477091,0.9450018533388516,85.70603999878462,0.980572030520712,21.0,0.6641432432163675,1000.0
4.87712753163845,1.1583351984781787,0.21020894703993342,103.46749374922206,1.0443031864243386,18.0,0.08247478676969737,1000.0
1.3773985017387844,1.6724149415457477,0.9024106113280208,79.21116160296539,1.1799339319242623,23.0,0.6589592968685638,1000.0
3.5137030583623536,2.5728413276864694,0.7574966063536697,80.19741710414928,1.0624646916074507,19.0,0.6063300837934594,1000.0
2.545665065127804,1.996147064910577,0.4324642300374042,119.4599518073179,1.183357401523276,15.0,0.13650946320475585,1000.0
1.0145565772560747,1.4711708745444678,0.9243499054377831,103.23991089446405,1.1326250254402315,22.0,0.6541203474610704,1000.0
2.673391841550849,2.317437475323799,0.3413430430626488,91.24223935037794,1.1067551263026882,25.0,0.133531022373425,1000.0
4.729552344370388,1.3818543652139972,0.9393873720094383,70.41942281970114,0.9376484998950029,23.0,0.6541396716947445,1000.0
2.4028517730694694,2.8710746964346527,0.727681513571812,98.84134360767888,1.0379694263313919,16.0,0.4208474627906173,1000.0
2.1335699048715604,1.2594613319948782,0.7963849494072865,101.11817958289461,1.1351425289500137,23.0,0.6295763932508253,1000.0
4.230188914412547,2.143122202848928,0.8971387392401204,112.41501120277054,0.9991169222815849,19.0,0.6491729325124304,1000.0
3.68348046353528,2.105190931794902,0.24912247850578703,105.87629156352587,0.8422935941579341,21.0,0.11309894131850406,1000.0
3.760026735589766,1.636865198742165,0.6266075604914492,84.31945062264816,0.8257884569608607,23.0,0.27646470230736975,1000.0
3.4795692591169995,1.1391299405693813,0.23213230859474437,80.63414795443414,1.1809879800552407,23.0,0.1173990921145479,1000.0
3.080340535637185,1.3286966815245744,0.31089221379179866,114.0717114049784,0.8800993326062966,17.0,0.09634107617124972,1000.0
2.5477164843021765,2.480591220517033,0.8151328548612589,110.42254278082001,1.1941895272682732,22.0,0.664090011785221,1000.0
3.5252376993294243,2.6801817932404024,0.4976645589446986,89.45567985566382,1.0350263142675682,16.0,0.13385257424297037,1000.0
1.4911790370984082,1.3566669366442419,0.2691784683176599,124.25813088188275,1.0598352861178275,22.0,0.20727831673181366,1000.0
3.8202477929852448,2.629495847477001,0.7374652700519333,85.78596942819331,0.9635552899864995,22.0,0.5307626549219895,1000.0
1.355401373205693,1.1484527238193227,0.618115823222775,89.30864132877397,0.8553811506588085,22.0,0.6166940670992466,1000.0
2.454962354853288,1.9924982491501146,0.9174252046525846,73.08175403194609,1.105347190273033,22.0,0.6603110095173454,1000.0
1.126297632880259,1.8806021635209984,0.8289452093442713,72.8147296817258,1.0432040527682789,16.0,0.45622755221702505,1000.0
2.273462453242585,1.2516477965445787,0.3884218198106455,114.6918124347871,0.8669446977107078,18.0,0.14733013602645312,1000.0
3.7120380344906074,0.7634250636916073,0.5826005814181989,124.75048391678368,0.9912861347038104,23.0,0.24215926857965497,1000.0
2.3141259954945532,2.1352498973257372,0.5970279186420033,128.22831104863388,1.0281768910219367,18.0,0.3199401430966591,1000.0
2.2938667567171924,0.7731102007871745,0.876222094319391,75.38835738575281,1.140902646889895,24.0,0.6493153595511991,1000.0
2.5549474418944484,1.5781389792169778,0.5361974279159021,119.2378166272972,1.0330521372050792,15.0,0.18376210388847175,1000.0
1.66922797832453,1.7631870765513513,0.23452318561310032,129.24709457591393,1.0142111305383559,22.0,0.1864151219328522,1000.0
3.7318154023084595,2.2128240023473182,0.7421983921821329,93.46156862052703,1.036382661494373,20.0,0.6161135938274461,1000.0
3.1348165671464505,2.2591934917905476,0.26634357856322893,123.53297046022044,1.094500394347156,17.0,0.08883674265297772,1000.0
2.469132570994364,0.5304196822777051,0.3638016639546552,95.96845838798177,0.847274164472521,17.0,0.1193664837950627,1000.0
2.3358293894661806,2.79578161847542,0.544420337213435,111.07758963358715,0.8102308216425265,20.0,0.284888002538637,1000.0
4.989474399402974,2.182754120611248,0.2633106040839382,119.06831151134654,0.9016727313508192,17.0,0.07058760735649579,1000.0
3.8293287294423033,1.8004970154933666,0.4119354200800225,82.56396520266408,1.1766789295921503,18.0,0.11933802301758771,1000.0
2.7814661949660833,2.4164289498517006,0.5864172415606288,127.12799556502364,1.1474822987325295,18.0,0.26125342241580507,1000.0
4.40510564709153,2.787532128997017,0.47544485734657005,107.66331232512812,1.1554166721540216,19.0,0.15154271720415036,1000.0
3.6380664557879756,2.6790813604994046,0.9101391605452944,113.57551501290916,1.127338153276835,16.0,0.47142100624689176,1000.0
2.9910772905732417,0.6533092166620957,0.4795039486559,78.04575903638441,1.0258148460966208,23.0,0.1920175255257269,1000.0
4.541763544164731,1.4128696185612137,0.9224768932954992,96.63136488293466,0.8969837671758955,23.0,0.6499065449253432,1000.0
1.235136430299664,2.5839307120910173,0.5001414245732803,89.70672717259723,0.8687535228438412,18.0,0.33528605114254034,1000.0
3.627828627015618,1.5765947184365807,0.3946113138916405,89.15709373476875,0.8363318332916868,24.0,0.12347193874617608,1000.0
3.9721294941022247,2.0041049848143153,0.829749152776529,127.95521825593082,0.921109462397048,23.0,0.6436038274135004,1000.0
3.7930152660462886,2.893024934534563,0.23071665958053497,104.63505281744406,1.1018032265830389,18.0,0.10223869512134048,1000.0
1.3275381123223573,0.9002363384121419,0.7880077539487877,75.34575942043821,1.0215526910204848,23.0,0.6196735675131815,1000.0
3.600673989379083,2.122919284645694,0.415439773714368,76.47960290244343,1.0916210595739901,23.0,0.13782350924293657,1000.0
2.43100846986958,1.5214564978955818,0.5733779919747416,115.53038154535392,0.8313615670799048,16.0,0.2208121216457558,1000.0
3.018529715803404,0.8909054615350018,0.4580830208319701,93.83990104811556,1.1693274437396668,22.0,0.1814544893195733,1000.0
2.6002791090726687,0.699284807370044,0.3778622613928092,125.00203953635776,1.1087493456261417,20.0,0.15178382246304095,1000.0
4.761004106937109,2.06479792333589,0.6292280643019497,101.78373286347417,1.1580303117285258,20.0,0.2341430277502875,1000.0
4.195901887177037,2.1675192816788256,0.2720916004943691,92.93503083542426,0.9849195426461245,18.0,0.08874735657700863,1000.0
1.2859559545257082,1.2065118450723107,0.3448229706667187,114.82192553027929,1.0507360085249529,22.0,0.23217598274348475,1000.0
3.5809656480949554,1.3490077972737775,0.9318783114069156,72.16627012615105,1.1310617871856272,15.0,0.46578676171463423,1000.0
1.9102434355731974,2.918364209698013,0.350898643291414,110.19490529213428,1.1627823592911453,17.0,0.15007605125181292,1000.0
2.9542054377749496,1.8240979739731924,0.6718525982803637,105.75201127388354,0.9449656657719566,22.0,0.4532394665332622,1000.0
3.6306387668597324,1.84986347826267,0.6878405513484926,90.22419560993714,0.9302291433503238,16.0,0.27657830639576264,1000.0
2.437609398711128,0.6012822825458544,0.6912121697182334,129.66509051371952,0.8649309931528251,23.0,0.6185199481293464,1000.0
2.671120559779877,1.5137153965977728,0.22624896205770326,91.09439648145006,1.1590457451454197,23.0,0.13450182768465266,1000.0
2.9437214142546546,1.06773020415311,0.6010418161493685,105.82843364899267,1.1494064729541578,21.0,0.31777698138752697,1000.0
2.755588780098047,2.3659948115813174,0.3154734482168573,77.52600682997245,1.0187722472141136,19.0,0.1329010300823206,1000.0
3.9978424249028084,0.7876450320466892,0.5899696441938458,92.22696151973801,1.1917628139861343,24.0,0.2333551530782376,1000.0
3.536834190929981,0.8247120721424197,0.40755073550404336,105.29953701090895,0.9389372260083962,25.0,0.14236272700025218,1000.0
3.032612796863533,1.1320413556528577,0.40922397568203805,105.57153939747846,1.0238032682057445,22.0,0.1597121661121317,1000.0
3.5544834051248086,2.048222146959703,0.22523805057098314,126.29186282569475,1.0300756875372883,24.0,0.12083176959612474,1000.0
4.292110077806861,2.2230858464981194,0.32284096410606333,120.71982877728334,0.9600051168221275,19.0,0.10703524412245836,1000.0
4.28315394228963,1.0972533351711906,0.27262549154859905,117.26996330405687,0.8392612147682582,21.0,0.09833710801510313,1000.0
1.1488882752797276,1.2810872741810826,0.8612313532686875,116.73267606722965,0.9319936552840609,15.0,0.44930892942373424,1000.0
3.1284618583770216,2.5089414765923257,0.7070383872584642,89.3841423414435,0.8423699935142941,24.0,0.5374369867298976,1000.0
3.890058907803887,1.4476172527886344,0.23519181535816897,80.1413528031779,1.193830902432806,17.0,0.07804436110796419,1000.0
0.9329859733834334,2.210382125412713,0.8706293221362933,110.22076805829329,1.0376243633414939,15.0,0.45771219645713856,1000.0
3.372918668949553,1.8030495824726844,0.3021113799813371,128.13634064042495,1.0423164934345426,15.0,0.08465552737865913,1000.0
1.0369683568237904,2.217367456152791,0.2451023467644734,87.04909197280429,1.1141347620751048,20.0,0.25596620905717526,1000.0
3.103441390257337,1.5328048656113296,0.4721182686667279,106.37232295799552,1.1698679444999802,18.0,0.1615308288721638,1000.0
2.823959806278496,0.7092355462597513,0.37577598610175955,86.00082914620036,0.8381935758706998,17.0,0.11935631374592766,1000.0
4.751456355427206,1.8275082738410202,0.47342485620809627,109.67960192848197,0.8479686426789702,24.0,0.1352117610436038,1000.0
2.891617474659858,1.7756612883370642,0.32428164115226993,91.65192251852295,0.8436071860793928,24.0,0.13032765889659198,1000.0
1.185493559988048,1.9293487859497045,0.555492407870298,70.57650995559126,0.8074221683651458,17.0,0.3991404872702036,1000.0
1.1171733155673695,0.9468395427357303,0.729536427243425,98.61344320116736,0.9620723466233246,21.0,0.6186768142585122,1000.0
4.590133847161184,1.1064500556440042,0.6507090171629244,84.76009512820909,0.8513000458409464,16.0,0.18197288238087755,1000.0
4.307897398722123,2.8082851248029543,0.5487629846039329,118.33114276598221,1.1450935624887697,16.0,0.12852151846351437,1000.0
3.700118795391475,2.3597518073154173,0.4283695367944386,84.4709505313126,0.9761969533407917,21.0,0.13881000440752708,1000.0
3.6667261652065175,1.665692416132028,0.9273770361370308,100.78113970085585,1.1762019643391355,20.0,0.6535220410627022,1000.0
2.626429949748059,2.6589904956804298,0.9304128264036196,128.4022550804072,0.8935854677515471,18.0,0.5493253052888224,1000.0
1.9138627340294991,2.077331174891838,0.24857617915195535,76.98989559491773,0.8752714112883764,25.0,0.17004402904803895,1000.0
1.7293605417556364,2.2348761670003032,0.2937217668018816,72.72592543298369,1.1130135558841214,24.0,0.1904314051043692,1000.0
4.3892657270518,2.7018527248457715,0.6260922273184065,128.03526130252126,1.1340783988157976,21.0,0.2449882218766794,1000.0
3.6878442535125178,1.4396154820661442,0.6581360208230598,104.4523500433616,1.0369760592864992,19.0,0.3179841117426566,1000.0
2.0064343671573344,2.2113481286373657,0.8986893888195591,98.9577101521099,1.0071277479403076,15.0,0.4526577402820661,1000.0
4.516421410368214,2.586972384428333,0.6086498049843861,74.45740334211025,0.9398052573799796,22.0,0.21758264399555646,1000.0
1.120963884979815,1.7263098903393992,0.2241219656472334,120.2119992514128,1.0630758823374418,18.0,0.21763120426800062,1000.0
1.9202046140014168,1.9059986347136588,0.20381492369848525,82.19498021771751,0.8205784867296163,25.0,0.16778957502852626,1000.0
2.503871777746789,1.497055066809771,0.6497188379375349,103.43773705134885,0.8307632515995547,20.0,0.4607391506125906,1000.0
2.7114389870105056,0.9034597455297155,0.47091821850357013,81.83757967980672,0.82491840116615,21.0,0.1989970581713104,1000.0
3.211709933462174,2.9627333566070715,0.6945141508041701,93.97411692393561,1.1138364640281626,20.0,0.4766907950940246,1000.0
2.5796220119524804,1.986594660240213,0.7161676532294425,129.2937168073566,1.1356825834280513,24.0,0.6282435399071643,1000.0
2.049663780662832,1.0913258815047706,0.4790284896549751,84.08961413733242,1.099915605131291,23.0,0.2612949864530189,1000.0
2.0700836634124093,2.606423232484106,0.8510490418803234,129.41959353940427,0.8631783286226703,20.0,0.6429321847699516,1000.0
2.695138398680289,1.0850265855320513,0.7481321225634252,123.25908460656481,1.0224194617890896,19.0,0.6118882797640306,1000.0
2.045464930072558,1.50016527946193,0.9247866330828864,123.89749466551515,1.0232191987743964,20.0,0.6544038786883494,1000.0
1.6903205193925412,2.0421857529484484,0.688253977885086,90.68940226944598,0.8193587388946356,19.0,0.5926823698002047,1000.0
2.0542634522275756,1.9791618567237776,0.26687914468849305,102.38595518070179,1.0066459789644866,21.0,0.1660032555618699,1000.0
1.4050483947998629,1.3121826526871718,0.8702298232418559,90.58035363042148,1.0000260491832818,23.0,0.6562079725794181,1000.0
1.9559583695506566,0.9511227095205106,0.6827125304367943,93.3200152321642,0.8815090720090804,25.0,0.6168920882311099,1000.0
2.3213005022503577,1.060047426039064,0.9308261912119502,75.7576996219346,0.8623199154200201,23.0,0.653001798555377,1000.0
0.8878762930860944,0.5588549612105773,0.441255120177189,83.72342930942014,1.0554466680937329,24.0,0.39376012754223066,1000.0
1.167683625401169,2.528403467732174,0.5232884308045709,125.82984298979405,1.1078127270233122,16.0,0.31970754650749555,1000.0
4.79171873046887,0.6147769034856052,0.9409879368825451,81.61764641009283,0.9538858791889,25.0,0.6582289545660497,1000.0
4.0079598246211825,2.6830712353785158,0.9236926727005881,127.26662550384265,1.1811148274205523,17.0,0.48203402223001346,1000.0
3.676930817441301,2.286819694077767,0.346751368845463,71.5610924288728,0.9593797898662013,24.0,0.11044881250615482,1000.0
2.0856625279440317,2.289313827492795,0.798578029671499,73.34306727518833,1.1332388264111335,17.0,0.4423878971898852,1000.0
3.3028138558143514,2.1849947449834914,0.9146612006031558,76.51493044493783,1.0080156925105048,17.0,0.4675225037282227,1000.0
4.859107125741405,1.3195302538397626,0.6041746930239513,105.50119358046541,0.8015334412882789,17.0,0.14618086228913185,1000.0
1.6224187034617863,1.8637498719872192,0.26070305774167346,127.06948862777833,0.8118520190378681,22.0,0.1936889405418518,1000.0
3.9225110546834854,0.5972453840128689,0.7477846572487241,95.17550878719538,1.1431225991666283,20.0,0.5940484354038379,1000.0
4.694645282497319,1.1564319336765512,0.6912975784378135,106.00783385571191,0.9540072651897451,20.0,0.310118868008033,1000.0
4.976323664700033,0.7442446039750779,0.644699620230661,70.47717739027429,0.875919924574617,24.0,0.24096812259221329,1000.0
1.4254873795236418,2.01612956581312,0.8677587741411898,97.82950088058875,1.1289270477970685,18.0,0.5601166818351466,1000.0
3.0229880052824702,2.462150626000671,0.9293703081044999,73.48319350157354,0.8474008297214398,24.0,0.6497141644174199,1000.0
1.4820158482545938,0.6233868002058687,0.2468026848954316,127.83049687049217,1.0406671301616628,21.0,0.21331489183860478,1000.0
4.995961127460978,0.7803691659738609,0.20961270717126884,99.25335496087934,1.184339726284822,21.0,0.085522478238038,1000.0
3.7045170086892822,0.8629359625543833,0.23045585490483073,103.90575754702468,0.9324455155809237,17.0,0.08124784929228943,1000.0
0.895086147502766,1.31629925754165,0.7659853153783251,129.52239075357204,1.0338330779503067,16.0,0.4339330145768702,1000.0
4.847215596427957,0.5354332458218165,0.925000361306735,111.92417702986822,0.9883016003043463,25.0,0.6538100056908823,1000.0
1.514081675726242,0.8826701533591061,0.3278367444463515,80.52876115375923,0.838649526948481,22.0,0.2044410772004363,1000.0
2.4577633180672604,1.7108594502611845,0.5226049249529487,87.8089384606701,0.8345277780006534,23.0,0.2587028319865182,1000.0
0.8638791272711653,1.5629137720128277,0.8071929640960054,72.40534844902318,0.8326186971013072,17.0,0.4606980821434233,1000.0
1.4121636666845985,2.5705134884957195,0.5102913499917038,106.24662407599064,1.1753157309662,16.0,0.26587154287024467,1000.0
3.24497289169107,1.3713028669139744,0.22497822603107506,78.9173871196767,1.1983922908941946,16.0,0.08974772606663722,1000.0
2.4164859769281253,1.6086233313049574,0.8132355471187811,113.52305291168679,0.852060266706902,24.0,0.6451678971738289,1000.0
4.109619314687214,1.7276295884247785,0.20233909252542254,98.41238355427832,0.8231652737985364,21.0,0.10357639779378827,1000.0
1.8938736212674994,2.2471501992912044,0.791113006739701,84.63958103292825,1.1700828363964761,20.0,0.6231292528159759,1000.0
4.618199061774612,1.1725493929895372,0.5436404084303413,114.30884461885965,1.1688671644588418,16.0,0.1281566705321956,1000.0
4.684519760597733,0.6048884586964716,0.2865945440579992,82.28035409116515,0.903708305266982,17.0,0.07312883930210759,1000.0
4.71694499364429,0.6433493735853435,0.36173700129924447,112.01719630604525,0.8305703054727873,20.0,0.10333018586977968,1000.0
3.447517527722167,1.9571856067323117,0.32073215817197576,91.16447336141286,1.0389911407450008,24.0,0.1179817230284592,1000.0
2.3658945454164044,0.6594037665091202,0.39546238459041066,114.42906719563426,1.0524140298937557,20.0,0.17755977417468938,1000.0
3.965535719262385,1.4950304802482144,0.5367058145240655,81.02390407646153,1.0658950834604786,21.0,0.18903810341463753,1000.0
4.486631716661217,2.3519456683105844,0.6037493328343608,107.38938614305798,0.962368496167427,16.0,0.15784408085833346,1000.0
4.057898138768221,0.7981452834128675,0.6484562775373204,98.92619541216607,0.9023548193520524,19.0,0.2814405630906955,1000.0
4.8347468760388,2.8550296430725943,0.23362782093151124,116.16602364953955,1.0399286359035544,17.0,0.06386297402183187,1000.0
4.148775551941258,2.1866193040952666,0.34801491356301684,94.99326539875383,1.0517132393712603,22.0,0.10038850108123858,1000.0
1.4287373445971863,1.2332181866468725,0.8522766439853111,82.43675964113392,1.0274631716442195,25.0,0.6501897951975111,1000.0
3.4253907209142804,1.6584798612064175,0.7330626055892646,88.59462985218556,1.1026282245206296,21.0,0.627163986673127,1000.0
3.0990731086252667,2.379474203504312,0.3620285803031638,72.3090095570881,1.0651579798243713,21.0,0.1408201173518379,1000.0
2.644345387139696,1.9741640313246123,0.383547539581914,119.90256772506437,1.0498077130138341,23.0,0.1713579561766086,1000.0
2.8504038058221957,2.660461178866874,0.5965633502832024,128.97531639618646,1.0606763717571515,23.0,0.3096324299006944,1000.0
4.064108662414058,1.0362817652024896,0.9005449671184078,81.2839457186794,1.0209355972258516,19.0,0.6477451054027896,1000.0
1.2064684938778414,2.159188893403901,0.541025829505295,93.17956653113166,0.8135228269987709,16.0,0.3401486970607566,1000.0
4.919756307129789,1.4730567091257147,0.7378803175127933,72.93353687702012,0.9921829844999382,19.0,0.3848199053664598,1000.0
3.195883637309926,1.8840442637295487,0.4309035006103877,84.5839642226653,1.0715514230647458,22.0,0.15618483053830326,1000.0
1.9476687608111272,0.6829873695158042,0.8914230538736592,87.1805451644239,1.1852618203424798,22.0,0.6611902398086319,1000.0
3.0443556116013433,2.4452970367451137,0.40510825632379766,85.50362475701874,0.8878008684903087,24.0,0.15729288848571674,1000.0
4.2368159840338695,1.9751135002270377,0.7172546970410845,124.80380497997274,0.8221403408250832,21.0,0.4043889379669801,1000.0
4.016365103002368,0.7027491274881876,0.9083983324913552,72.89867337813969,0.8400855133462592,17.0,0.4658714932745325,1000.0
1.6277625388114625,1.1615296719992556,0.8331215793069784,112.61066751437531,0.8905564279777514,25.0,0.6485985008879545,1000.0
4.7956942879435465,2.190489421019519,0.49358103638237544,87.89197058437075,0.9077416973655396,17.0,0.11036335020323851,1000.0
2.618122292266867,2.1250720500969127,0.3825227625548612,117.55721789391487,1.142604130235745,17.0,0.12086762863349272,1000.0
3.4569264840137057,1.8908865334657314,0.7711868086462903,104.85945185488801,0.8398394121495459,23.0,0.6050412123473986,1000.0
4.205562494962887,0.625818309519804,0.8628593878839586,107.18150078160764,1.0851941269024485,25.0,0.6628971617782494,1000.0
4.629718373045539,2.473254756545444,0.7741972517908915,122.8848101690795,0.9647085552478885,20.0,0.6230097188087427,1000.0
2.173678398946815,0.8490340089277468,0.4189436707690135,72.29183041499253,1.1227772230864015,22.0,0.20940149804619873,1000.0
4.126334498276407,1.0874164687294317,0.5147114205017598,121.07388745530088,0.870928557865715,19.0,0.16710518595850898,1000.0
3.179340339939457,1.4992830394207015,0.8399394936566844,112.95263401021352,0.9268650019795014,25.0,0.6474451597260797,1000.0
